id,label
1,0.99991107
2,0.9993011
3,0.9953734
4,0.9997627
5,3.9868113e-15
6,4.461193e-08
7,8.576288e-13
8,6.3932535e-12
9,4.745463e-13
10,7.631553e-15
11,7.7174005e-12
12,0.99032265
13,7.9347286e-11
14,2.7930494e-15
15,2.1014002e-10
16,8.847027e-13
17,0.9986847
18,0.99999857
19,1.0208112e-07
20,7.078849e-15
21,0.9999945
22,7.756843e-13
23,0.9999914
24,0.99996424
25,8.838953e-08
26,0.9730286
27,0.99942786
28,5.070792e-15
29,4.2137795e-08
30,0.9774211
31,0.999577
32,0.0038409962
33,0.9999988
34,1.5951019e-12
35,9.228679e-13
36,3.5344089e-12
37,8.849272e-09
38,1.3823532e-12
39,0.9860655
40,1.1040769e-13
41,0.99989605
42,0.9999087
43,0.9994116
44,0.9999825
45,8.659749e-11
46,0.99999964
47,2.8788085e-12
48,0.9998381
49,0.97592884
50,1.66001e-13
51,3.2131545e-08
52,9.254197e-14
53,6.036164e-13
54,4.5070336e-13
55,1.7569118e-13
56,0.9865537
57,0.9999926
58,4.0442188e-13
59,0.9999174
60,3.8246196e-08
61,1.6942834e-11
62,0.9773178
63,3.1744831e-09
64,1.4979503e-09
65,0.9999999
66,0.9515555
67,0.99999976
68,1.8970019e-10
69,0.9999331
70,0.9999144
71,0.99205834
72,0.9999944
73,0.99999654
74,0.9844184
75,5.649301e-07
76,0.98797846
77,0.98391485
78,0.9587626
79,0.99976975
80,1.4371371e-09
81,1.5060893e-07
82,3.3584316e-10
83,0.9979547
84,1.1978014e-09
85,0.9999975
86,0.9649907
87,0.9639266
88,0.99999917
89,1.3135086e-10
90,7.610589e-12
91,1.6697014e-13
92,2.506036e-09
93,1.5927479e-13
94,0.99998796
95,0.9893805
96,4.2323558e-11
97,0.99993134
98,0.8500971
99,2.522136e-11
100,1.1077271e-11
101,2.133708e-09
102,0.9998497
103,2.2707086e-10
104,2.6351032e-10
105,0.992125
106,0.9999975
107,1.6708944e-15
108,3.0147537e-10
109,0.19409822
110,0.99999976
111,0.99572134
112,0.9999995
113,0.99999344
114,9.189202e-11
115,7.3602884e-08
116,1.5266877e-13
117,2.3320595e-12
118,1.0
119,0.9618345
120,2.9040603e-09
121,6.8882e-11
122,3.2583866e-08
123,2.864879e-12
124,5.506551e-11
125,8.8085187e-13
126,0.99332833
127,0.99987316
128,1.6131692e-08
129,9.568623e-12
130,0.9989219
131,0.9993105
132,0.7087355
133,4.312248e-09
134,4.0230366e-10
135,2.926664e-09
136,1.5903393e-11
137,0.9998609
138,0.7979207
139,2.0216861e-11
140,9.391659e-12
141,9.706815e-13
142,0.9999949
143,0.9999994
144,1.4043692e-07
145,6.9455557e-09
146,0.9975897
147,0.99968755
148,3.8063164e-12
149,4.14509e-15
150,7.434684e-13
151,0.99869746
152,9.159936e-06
153,0.00022850036
154,8.522976e-14
155,0.99998784
156,1.0115949e-07
157,1.2660291e-08
158,0.9998276
159,0.99999976
160,0.9974718
161,4.5664512e-14
162,1.0277021e-10
163,1.8835328e-07
164,0.99865484
165,2.541236e-13
166,4.2474113e-08
167,0.949863
168,2.2980806e-13
169,4.634578e-10
170,1.9941843e-15
171,8.926851e-12
172,0.99999845
173,0.9579533
174,4.4276984e-13
175,0.9999995
176,0.99921274
177,0.9562819
178,0.9999975
179,0.99250776
180,2.6959494e-08
181,0.99998975
182,0.99932575
183,1.1327153e-13
184,2.3863996e-14
185,6.910699e-08
186,1.5835145e-14
187,3.4942066e-15
188,3.4884297e-13
189,6.534425e-12
190,0.99998975
191,1.9572535e-13
192,6.472321e-11
193,1.4745663e-07
194,2.4185678e-10
195,0.98929495
196,0.99964726
197,0.99956936
198,5.850448e-10
199,0.9999956
200,0.9399449
201,0.9963941
202,3.072178e-08
203,0.99980456
204,0.9999938
205,2.912033e-15
206,1.0108878e-13
207,0.9999225
208,1.7883131e-10
209,8.452978e-09
210,1.7380738e-09
211,0.99821043
212,0.99978644
213,5.0954366e-08
214,0.9999765
215,0.9999999
216,0.9997032
217,0.9996438
218,9.307232e-10
219,0.99999976
220,0.99997115
221,7.0438616e-14
222,0.99999547
223,1.0
224,5.477561e-09
225,0.9999906
226,0.99966705
227,0.999979
228,8.457914e-07
229,0.9995993
230,1.8318534e-10
231,0.99999475
232,0.00042832294
233,2.845892e-13
234,1.0864069e-12
235,0.9999262
236,0.99998105
237,1.6002002e-08
238,0.9984048
239,2.804983e-10
240,0.9992812
241,0.99830556
242,0.99969506
243,4.377876e-09
244,0.9980672
245,0.99309653
246,1.0341585e-12
247,0.9999348
248,4.345839e-12
249,9.273626e-08
250,0.99833614
251,0.9999999
252,2.4022022e-09
253,0.99457896
254,3.0885282e-08
255,4.9989613e-11
256,1.0232601e-10
257,0.99967074
258,0.9999846
259,4.6534977e-14
260,5.1184212e-09
261,2.5498043e-14
262,0.9984836
263,1.44860275e-08
264,7.436369e-10
265,0.99951243
266,5.2181654e-14
267,5.477561e-09
268,2.6200042e-09
269,0.9471165
270,0.99999404
271,0.9999939
272,1.3172279e-12
273,0.9999745
274,1.1977953e-08
275,2.009806e-11
276,0.9994104
277,0.26595393
278,9.603486e-13
279,8.770627e-10
280,0.9999981
281,0.9986848
282,0.9975138
283,3.4130098e-11
284,0.99998903
285,4.8711304e-12
286,0.9999709
287,5.0096396e-08
288,1.3476455e-11
289,0.99994826
290,3.9502277e-12
291,2.8576547e-11
292,0.99644035
293,0.97963744
294,2.3067397e-10
295,7.022663e-11
296,0.9999993
297,0.9976513
298,0.950686
299,0.9999958
300,1.8602273e-08
301,2.0318319e-13
302,1.063345e-13
303,1.8022266e-09
304,7.5048275e-12
305,5.986364e-11
306,0.9999007
307,0.9999168
308,4.6041393e-13
309,2.12399e-14
310,7.1241244e-09
311,3.737271e-11
312,1.2962987e-09
313,8.637229e-12
314,1.9917887e-12
315,0.99986756
316,4.1841526e-09
317,0.97946435
318,9.9718404e-14
319,0.9999809
320,2.1979925e-11
321,3.474558e-13
322,0.9999995
323,4.5966546e-09
324,2.8033925e-15
325,0.99963653
326,0.99948704
327,0.9954921
328,1.0
329,8.944144e-13
330,0.00016542217
331,0.97963446
332,0.9611646
333,0.99955255
334,1.0050545e-10
335,4.4357286e-13
336,4.895109e-10
337,0.99999106
338,1.785829e-13
339,3.6819794e-17
340,7.652347e-09
341,1.4931354e-09
342,7.5332984e-15
343,3.6411893e-12
344,3.2112066e-08
345,1.414912e-05
346,0.9999962
347,4.4583386e-14
348,0.99985063
349,1.197883e-06
350,0.99999976
351,4.2341193e-13
352,0.9993018
353,0.9998043
354,0.8314392
355,0.99785835
356,0.9969344
357,2.6068696e-09
358,0.99989605
359,6.678972e-11
360,2.7175992e-10
361,0.99665487
362,2.4741707e-14
363,0.999806
364,3.2687056e-13
365,0.99897707
366,0.9999268
367,0.99586475
368,0.99999774
369,0.9999944
370,0.99532497
371,0.9999069
372,1.7480808e-13
