id,label
1,0.99971706
2,0.99999785
3,0.9999976
4,0.999982
5,1.764401e-09
6,3.9922168e-10
7,1.33338115e-11
8,5.209012e-12
9,6.9660135e-09
10,1.7551413e-08
11,3.1150909e-09
12,0.9999877
13,1.6051353e-10
14,3.5190095e-07
15,2.9148035e-09
16,2.475894e-10
17,0.98670006
18,0.9999993
19,4.952594e-10
20,1.9552418e-10
21,0.99999547
22,6.2436534e-08
23,0.9999857
24,0.9999894
25,1.8817186e-14
26,0.99846303
27,0.999979
28,4.0033706e-11
29,0.0022790052
30,0.999984
31,1.0
32,0.015989404
33,1.0
34,4.604333e-09
35,2.807676e-07
36,1.585867e-07
37,9.483111e-10
38,6.504076e-11
39,0.865757
40,5.3989473e-13
41,0.9985349
42,0.9999944
43,0.99999547
44,0.99982893
45,7.696696e-10
46,0.9999614
47,1.7486885e-12
48,0.99994314
49,0.99998605
50,8.784167e-11
51,8.0720863e-10
52,2.7958708e-10
53,9.18192e-10
54,1.9648316e-09
55,1.0677971e-11
56,0.9999844
57,0.9999906
58,3.7155096e-10
59,0.999998
60,2.6744107e-10
61,3.9668064e-09
62,0.99999785
63,2.273032e-13
64,1.0031904e-07
65,0.9999989
66,0.9969048
67,0.9999995
68,9.729782e-09
69,1.0
70,0.9996476
71,0.99980754
72,0.99987423
73,1.0
74,0.99985325
75,3.69791e-06
76,0.9999974
77,0.9999989
78,0.99975127
79,0.99917907
80,6.5667035e-07
81,0.0010605565
82,7.760114e-09
83,1.0
84,3.6450226e-07
85,0.99998534
86,0.99832135
87,0.999974
88,0.99914944
89,6.46424e-11
90,6.3939883e-06
91,9.709167e-07
92,1.4231247e-09
93,1.0683741e-10
94,0.9999993
95,0.9999881
96,5.1272467e-12
97,0.99993336
98,0.99004436
99,1.5566457e-08
100,3.8425887e-10
101,6.432155e-10
102,1.0
103,3.032557e-10
104,1.26864986e-11
105,0.9938247
106,0.9998018
107,1.05298374e-08
108,2.7874742e-06
109,0.99497604
110,1.0
111,0.99641055
112,0.9999908
113,0.7833953
114,2.6348683e-09
115,4.1079478e-08
116,5.49248e-09
117,5.8802874e-09
118,0.99968886
119,0.9996113
120,3.024871e-08
121,2.7450636e-05
122,1.8382288e-08
123,2.2864157e-07
124,3.887261e-10
125,4.1135486e-06
126,0.7733804
127,0.9999267
128,8.2232235e-11
129,6.460176e-10
130,0.9957307
131,0.99999964
132,0.99998426
133,2.736654e-09
134,3.239939e-11
135,4.519223e-09
136,9.236075e-09
137,0.99998534
138,0.80198634
139,7.4127183e-07
140,3.3109743e-08
141,5.643356e-07
142,0.9999267
143,0.9999473
144,0.0002786684
145,4.1583355e-09
146,0.9999821
147,0.99969816
148,0.002236927
149,3.991076e-13
150,8.043659e-07
151,0.9927114
152,1.4912882e-09
153,2.7474342e-12
154,1.2913108e-10
155,0.9991315
156,7.1218422e-09
157,7.693731e-10
158,0.99993265
159,0.99999464
160,0.9998609
161,3.2646694e-12
162,3.531261e-09
163,1.119986e-10
164,0.9999107
165,8.170204e-12
166,0.0005348295
167,0.9999858
168,2.0179993e-11
169,5.320086e-08
170,5.4666666e-12
171,2.7368902e-08
172,0.9999995
173,0.6637723
174,1.079837e-09
175,0.9999999
176,0.99929583
177,0.99994457
178,0.9994791
179,0.9980957
180,8.599081e-11
181,0.9999963
182,0.99998796
183,1.0845498e-06
184,9.100096e-10
185,1.1258121e-07
186,2.4055286e-11
187,1.6440207e-11
188,2.4226351e-10
189,9.904582e-11
190,0.99987245
191,5.0492155e-10
192,1.34995825e-11
193,5.9444045e-07
194,6.3312923e-12
195,0.99929
196,0.9977665
197,0.9999262
198,3.187066e-09
199,0.9999479
200,0.99834013
201,0.99999774
202,1.1301726e-10
203,0.9999759
204,0.99968684
205,8.014587e-10
206,2.9478e-10
207,0.9999763
208,3.4901797e-07
209,5.711779e-08
210,8.608307e-10
211,0.99986553
212,0.9999896
213,1.9283407e-06
214,0.99896646
215,0.9999682
216,0.99958414
217,0.99999905
218,2.9775888e-08
219,0.99999547
220,1.0
221,1.6580055e-11
222,0.99986255
223,1.0
224,1.1842762e-12
225,0.99955326
226,0.9997578
227,1.0
228,6.228949e-06
229,0.9999999
230,3.209951e-08
231,0.99982184
232,0.3991334
233,4.44446e-09
234,2.162557e-06
235,0.9999925
236,0.9999511
237,4.2795325e-12
238,0.99999905
239,2.4639188e-10
240,0.99550015
241,0.9999863
242,0.9999974
243,1.8270998e-11
244,0.99764794
245,0.999987
246,3.8915238e-07
247,0.9999894
248,5.284512e-10
249,0.0004704619
250,1.0
251,0.9999994
252,3.6195405e-10
253,0.9916652
254,1.1149793e-10
255,2.3008395e-09
256,1.6245866e-07
257,0.9999864
258,0.9999825
259,1.0820047e-11
260,1.0119182e-09
261,2.8533629e-11
262,0.9984426
263,2.6676385e-11
264,1.3983593e-07
265,0.9999931
266,4.8265003e-11
267,1.1842762e-12
268,5.691209e-10
269,0.99999356
270,0.99997187
271,1.0
272,4.716475e-11
273,0.99949455
274,1.6146974e-10
275,4.8577003e-06
276,0.9998566
277,0.9799024
278,7.899491e-09
279,1.9104066e-11
280,0.9999981
281,0.9999976
282,0.99999595
283,1.01490205e-10
284,1.0
285,8.0816916e-12
286,0.9999912
287,3.754587e-09
288,2.144014e-08
289,1.0
290,3.2663365e-07
291,1.6887755e-08
292,0.9999999
293,0.9999249
294,2.5820395e-08
295,1.0263354e-09
296,0.9999999
297,0.99995315
298,0.99947983
299,0.9999895
300,4.785947e-10
301,1.2608642e-09
302,5.372579e-09
303,7.4071966e-09
304,1.5224206e-11
305,5.5731557e-09
306,0.9999858
307,0.99998677
308,7.4163925e-11
309,1.0051591e-08
310,9.424071e-11
311,1.5059659e-09
312,8.958778e-09
313,9.562082e-10
314,1.2494165e-06
315,0.99950254
316,1.2125018e-08
317,0.9999975
318,2.1816811e-08
319,0.99998665
320,1.0814034e-09
321,3.3959593e-10
322,0.99999845
323,7.804646e-09
324,1.6898274e-10
325,0.9909314
326,0.9998989
327,1.0
328,0.9999995
329,5.472261e-11
330,3.5058758e-06
331,0.9976793
332,0.53923225
333,0.9989347
334,8.449017e-08
335,3.0250552e-12
336,5.4436616e-12
337,0.99995184
338,1.7479333e-10
339,1.7124119e-15
340,1.800633e-08
341,1.4184582e-07
342,2.0391968e-09
343,1.0476589e-08
344,0.01019155
345,8.033777e-07
346,0.99999285
347,3.859687e-11
348,0.9999995
349,2.168155e-06
350,0.9999994
351,5.4189004e-09
352,0.99999845
353,0.9999969
354,0.9976514
355,0.9992699
356,0.9999858
357,8.5879594e-13
358,0.9990238
359,4.5144347e-08
360,2.662021e-08
361,0.9998623
362,5.9605862e-09
363,1.0
364,7.771227e-12
365,0.99904877
366,0.9986332
367,0.9999579
368,1.0
369,0.9995727
370,0.99504626
371,1.0
372,1.1065235e-11
373,0.999008
374,1.3606956e-09
375,0.9999405
376,5.3456617e-10
377,0.9999927
378,5.417921e-08
379,1.0
380,0.99852693
381,0.9999819
