id,label
1,0.99997425
2,4.0201087e-09
3,5.1018446e-07
4,0.99999285
5,0.99998975
6,1.0038083e-08
7,1.8869396e-06
8,0.9999491
9,0.9997408
10,1.1906703e-08
11,1.6213223e-06
12,5.2179723e-07
13,2.694863e-05
14,0.00010131874
15,2.0169343e-06
16,0.9998909
17,0.99994457
18,6.0275845e-08
19,0.00033609138
20,0.00013673105
21,0.9996898
22,2.5112322e-05
23,8.208337e-06
24,7.817968e-06
25,1.0275385e-06
26,0.99997985
27,5.515104e-08
28,5.991638e-08
29,0.9990982
30,0.9999945
31,0.9979804
32,0.9996278
33,0.9999876
34,0.99992704
35,6.053415e-07
36,0.9968527
37,0.99977523
38,0.99969375
39,2.739402e-05
40,0.00017853292
41,3.2696728e-06
42,0.9999982
43,0.9997434
44,0.99906296
45,0.6227186
46,0.99960834
47,0.9998313
48,0.99999964
49,1.6644548e-05
50,0.9999896
51,0.9985379
52,0.99999964
53,8.9050127e-07
54,0.9998472
55,0.9999826
56,0.9992662
57,0.9997236
58,4.6489745e-07
59,2.4633705e-06
60,2.3833923e-06
61,1.2483705e-05
62,2.1909382e-06
63,0.997835
64,3.899124e-08
65,1.9079178e-09
66,0.9999964
67,2.5412334e-07
68,0.99842083
69,0.9999951
70,0.99999
71,0.99997926
72,1.0205176e-05
73,3.886005e-07
74,0.9990221
75,0.98600316
76,5.015616e-07
77,5.4394684e-07
78,2.2113356e-06
79,7.444971e-06
80,4.337304e-06
81,0.99995697
82,0.99981755
83,1.1637285e-06
84,4.9110866e-07
85,0.99821824
86,1.1390818e-07
87,5.2146686e-05
88,3.7249247e-05
89,3.784044e-07
90,0.99953675
91,2.2462305e-05
92,3.6459437e-06
93,0.9994325
94,8.557104e-06
95,0.00084975513
96,2.5229251e-06
97,0.999931
98,0.9996201
99,0.9999547
100,0.99999666
101,0.011055456
102,1.5070694e-06
103,0.9999565
104,6.11275e-08
105,3.384395e-08
106,0.99960023
107,3.7301203e-07
108,0.99976057
109,7.5150783e-06
110,0.9999534
111,0.9997501
112,0.99999905
113,2.9406264e-08
114,2.743861e-06
115,0.9834163
116,0.99975544
117,0.9995664
118,4.537752e-08
119,6.0041625e-09
120,0.99999213
121,0.9933227
122,2.7835262e-10
123,2.5900675e-07
124,0.9998042
125,4.5798643e-06
126,2.5662112e-06
127,0.99999475
128,7.072591e-07
129,3.3573446e-09
130,0.9999734
131,0.00032084563
132,3.81322e-08
133,0.9951851
134,4.3023115e-06
135,8.112445e-06
136,0.99928904
137,0.99997926
138,7.770886e-06
139,2.6863612e-08
140,7.104452e-08
141,5.473093e-08
142,0.9999938
143,1.8911766e-08
144,7.52158e-08
145,0.99999845
146,4.8840625e-06
147,0.99967504
148,2.5514763e-07
149,3.67822e-08
150,0.9999821
151,1.0016366e-06
152,1.5125853e-07
153,0.9995364
154,0.9997477
155,0.999728
156,6.6057527e-07
157,0.9999268
158,0.9999385
159,0.9999267
160,0.9999975
161,0.9999958
162,0.9999759
163,0.99998474
164,0.9941485
165,4.7850945e-06
166,0.99999464
167,0.9999864
168,0.9889291
169,2.6779996e-06
170,2.4081592e-06
171,2.0770552e-08
172,0.00031397154
173,1.4504159e-06
174,0.9995388
175,2.2682557e-06
176,0.9995351
177,0.00028615264
178,6.0992e-07
179,4.0054537e-08
180,0.9976063
181,0.023428377
182,1.1827865e-08
183,8.863305e-10
184,0.99903667
185,0.9999386
186,0.99834454
187,0.9922977
188,0.9999845
189,0.9945352
190,0.9999323
191,0.9998822
192,7.668034e-07
193,1.2065635e-05
194,5.39448e-06
195,0.99999285
196,0.0017982775
197,2.6967476e-07
198,7.5159846e-07
199,0.99991584
200,0.9991543
201,2.2198648e-05
202,0.9999937
203,0.99995077
204,3.2259276e-08
205,0.99993634
206,2.0483312e-06
207,0.00011659135
208,6.429046e-08
209,0.99992967
210,0.9999939
211,0.9999999
212,4.9952223e-06
213,0.9959942
214,0.9999436
215,0.9999882
216,2.6579217e-08
217,0.99703336
218,7.986088e-07
219,4.1858575e-06
220,0.9999826
221,0.9999846
222,0.999861
223,4.5552915e-07
224,5.774656e-06
225,0.9999535
226,5.287156e-09
227,1.6633832e-08
228,5.431442e-09
229,0.9987833
230,0.99999857
231,7.365032e-09
232,8.557095e-06
233,1.205294e-08
234,0.9997547
235,0.99999225
236,0.999803
237,1.2059747e-08
238,8.258755e-06
239,4.870197e-06
240,7.480224e-07
241,0.9999509
242,0.99975294
243,9.237687e-06
244,0.9996339
245,0.9996661
246,1.7407641e-06
247,7.561625e-07
248,3.8955473e-05
249,0.99965703
250,0.99999654
251,0.99953043
252,7.2604195e-07
253,1.3036135e-06
254,1.5065556e-08
255,8.30332e-06
256,1.7043438e-06
257,1.8867348e-07
258,9.7357635e-08
259,2.0151245e-09
260,0.02039263
261,0.9999975
262,0.9999994
263,0.9999888
264,5.7753996e-06
265,5.7755782e-09
266,0.0008626353
267,0.00014486336
268,0.9983304
269,1.881689e-07
270,3.2026453e-06
271,2.558897e-06
272,0.9999981
273,0.9997546
274,0.9997682
275,0.9999926
276,0.9998828
277,0.9998785
278,0.999998
279,1.0612657e-06
280,0.9979436
281,1.1841775e-07
282,3.685249e-08
283,0.99999976
284,9.5056826e-08
285,0.9988551
286,0.9999993
287,0.99970007
288,0.99993145
289,7.4068527e-07
290,0.9999927
291,0.99977237
292,4.8154916e-08
293,1.5623812e-07
294,0.9999783
295,0.9999933
296,0.9987727
297,2.1872681e-06
298,1.304809e-05
299,2.9646963e-06
300,1.2585103e-08
301,0.9999945
302,0.9999988
303,1.0399774e-09
304,1.2736741e-06
305,0.99974054
306,7.4410207e-07
307,2.9562318e-06
308,3.0784165e-07
309,0.99636465
310,5.9011486e-06
311,0.9973942
312,2.4520052e-06
313,0.99999905
314,5.7292578e-08
315,0.99998164
316,0.9985297
317,0.9892953
318,0.9999771
319,0.99997604
320,0.99993145
321,1.3067797e-09
322,6.793636e-05
323,5.334512e-09
324,1.1359913e-05
325,1.534733e-05
326,0.99994695
327,0.9946432
328,8.500641e-09
329,0.99999726
330,1.1419189e-06
331,2.3079082e-08
332,4.7071264e-08
333,0.99999547
334,0.9999999
335,6.619186e-08
336,7.430126e-06
337,4.4056146e-06
338,0.9997893
339,0.00010313379
340,0.99936944
341,1.2918747e-06
342,0.9996105
343,0.99998355
344,0.99991846
345,0.9999076
346,6.710837e-05
347,6.276474e-09
348,2.2810389e-06
349,0.8460534
350,1.8733341e-06
351,2.394999e-06
352,0.99998665
353,5.013435e-08
354,0.99999464
355,0.99998796
356,0.99999535
357,2.1748924e-08
358,0.99865985
359,0.9998504
360,0.9999852
361,0.9999963
362,0.99999905
363,0.9999732
364,0.99936575
365,1.0897225e-05
366,0.99970454
367,0.9981464
368,2.5094008e-07
369,0.99999833
370,0.9725424
371,1.6559937e-06
372,1.4142385e-06
373,0.99999535
374,4.313155e-08
375,3.524686e-07
376,0.99997246
377,8.325724e-08
378,3.7029847e-07
379,2.9763545e-05
380,0.9992293
381,0.9997638
382,1.3810073e-07
383,1.3251761e-08
384,0.99931264
385,2.1989156e-06
386,0.9999641
387,0.99989796
388,5.8137834e-07
389,1.6498805e-05
390,0.9990429
391,0.9994289
392,5.6285376e-08
393,0.99999356
394,1.2787682e-05
395,0.9999676
396,0.058273576
397,0.98564017
398,0.99998844
399,1.1741328e-08
400,0.99999964
401,5.524591e-08
402,0.99962986
403,0.99902165
404,4.5320867e-08
405,2.0727649e-08
406,1.0682081e-08
407,3.0641982e-06
408,0.9999888
409,3.1606373e-08
410,0.9999676
411,0.9998148
412,0.9999417
413,1.722924e-05
414,0.99994147
415,0.99695504
416,2.8153015e-06
417,0.9999701
418,8.290964e-10
419,0.9998385
420,2.440442e-05
421,7.912892e-06
422,1.8891682e-05
423,1.10876455e-08
424,0.999987
