id,label
1,0.999974250793457
2,0.9995860457420349
3,0.9997352957725525
4,0.999956488609314
5,1.7461682100261555e-09
6,9.455920917389449e-06
7,1.7858948098137262e-08
8,4.921847676087054e-07
9,1.1354787687878343e-07
10,4.0201242335058396e-09
11,1.5526178742675256e-07
12,0.9985907673835754
13,4.32250288895375e-07
14,2.2351271056209043e-08
15,1.5390668295367504e-06
16,4.9881393238138116e-08
17,0.9984136819839478
18,0.999998927116394
19,9.439738278160803e-06
20,4.278534859736283e-09
21,0.9999969005584717
22,5.173663453206245e-08
23,0.9999850988388062
24,0.9999972581863403
25,0.00017821742221713066
26,0.9979907274246216
27,0.9999017715454102
28,3.260958836293071e-09
29,0.00037337091634981334
30,0.9997184872627258
31,0.9998676776885986
32,0.6424739956855774
33,0.9999992847442627
34,1.8817517855040933e-07
35,3.4751561628354466e-08
36,6.439538680069745e-08
37,2.134539045073325e-06
38,1.378822673814284e-07
39,0.9968247413635254
40,8.198257006597487e-08
41,0.9998792409896851
42,0.9999488592147827
43,0.9997918009757996
44,0.9999475479125977
45,5.362854835766484e-07
46,0.9999954700469971
47,9.54830852606392e-07
48,0.9999825954437256
49,0.9982718229293823
50,4.89087668142929e-08
51,5.333296030585188e-06
52,3.595611985929281e-08
53,3.475111043371726e-07
54,3.641717327695915e-08
55,8.411118557205555e-08
56,0.9890634417533875
57,0.9999768733978271
58,3.6465831243504e-08
59,0.999862790107727
60,6.11472423770465e-05
61,1.3560903653342393e-06
62,0.9947512745857239
63,4.099591023987159e-06
64,0.0026978743262588978
65,0.9999994039535522
66,0.999468982219696
67,0.9999995231628418
68,1.0018172815762227e-06
69,0.9996638298034668
70,0.999981164932251
71,0.9975681900978088
72,0.9999990463256836
73,0.9999997615814209
74,0.9992808699607849
75,0.00040089228423312306
76,0.9995412826538086
77,0.9997683167457581
78,0.998673677444458
79,0.9997449517250061
80,1.1274391908955295e-05
81,0.0003136897285003215
82,1.2244552181073232e-06
83,0.9987927675247192
84,2.1066245608380996e-05
85,0.9999961853027344
86,0.9936244487762451
87,0.999873161315918
88,0.9999971389770508
89,7.357241997851816e-07
90,2.1101841412018985e-06
91,4.5908365997604506e-09
92,4.316568720241776e-06
93,2.9474626899173018e-06
94,0.9999803304672241
95,0.9990750551223755
96,7.454359547409695e-07
97,0.999968409538269
98,0.9989904761314392
99,7.264852683874778e-07
100,5.101854299027764e-07
101,2.7438582037575543e-06
102,0.9999535083770752
103,7.4301319727965165e-06
104,1.129035899793962e-05
105,0.9997817873954773
106,0.9999966621398926
107,7.3510828535461314e-09
108,2.826597665261943e-06
109,0.9901055693626404
110,0.999998927116394
111,0.9989916682243347
112,0.9999991655349731
113,0.9999790191650391
114,1.1787931271101115e-06
115,1.2539176168502308e-05
116,3.186088903817108e-08
117,3.5927676833580335e-08
118,1.0
119,0.9988991022109985
120,6.015720259711088e-07
121,4.4714433897752315e-06
122,6.234529791981913e-06
