id,label
1,0.99950767
2,0.99960417
3,0.99846727
4,0.99746263
5,2.7730408e-05
6,0.000188272
7,2.046266e-05
8,0.00012969624
9,2.007169e-05
10,5.4672946e-06
11,9.34224e-05
12,0.99120295
13,6.988203e-05
14,8.189299e-06
15,1.5091295e-05
16,9.444051e-06
17,0.9898488
18,0.99998605
19,0.00018865852
20,0.0001363484
21,0.9999738
22,8.1201e-06
23,0.9999126
24,0.99992776
25,0.00039318277
26,0.9868182
27,0.99984455
28,4.618206e-05
29,0.022027502
30,0.9993067
31,0.9997838
32,0.29200006
33,0.99994016
34,2.5205389e-05
35,9.216814e-06
36,8.040175e-05
37,0.0004366606
38,1.5614842e-05
39,0.7882003
40,6.70747e-06
41,0.9821836
42,0.9997899
43,0.99969876
44,0.9997577
45,8.592573e-05
46,0.99729365
47,0.0010990022
48,0.99983597
49,0.9964586
50,0.0002343261
51,0.00028268097
52,5.6648503e-05
53,0.00044398065
54,2.1940366e-05
55,0.0004630373
56,0.9461521
57,0.9998468
58,0.0012027565
59,0.9974469
60,0.00049857225
61,0.00045571194
62,0.97774565
63,9.03673e-05
64,0.0059639146
65,0.99998546
66,0.99167573
67,0.9999552
68,2.1930136e-05
69,0.9980069
70,0.9998933
71,0.9793132
72,0.9999907
73,0.9999974
74,0.997996
75,0.0021773982
76,0.9870099
77,0.99941456
78,0.9895391
79,0.9990639
80,5.8877136e-05
81,0.0066389116
82,7.5842174e-05
83,0.98815155
84,0.00043740094
85,0.9998505
86,0.9868978
87,0.9988921
88,0.9999225
89,3.8433634e-05
90,0.00027302603
91,7.679057e-06
92,0.00014992873
93,0.0006888302
94,0.99973255
95,0.99850273
96,2.9784846e-05
97,0.99966335
98,0.99310774
99,0.00019098991
100,6.152234e-05
101,6.675344e-05
102,0.99936825
103,0.0027508498
104,0.00014338054
105,0.9991412
106,0.99994624
107,1.2612454e-05
108,0.00028782495
109,0.9609689
110,0.99998343
111,0.9969488
112,0.99988246
113,0.9991179
114,0.0006083504
115,0.00016017426
116,9.267326e-06
117,9.5638825e-05
118,0.9999995
119,0.9914214
120,8.52541e-05
121,0.00029186136
122,0.00019897302
123,0.00010308531
124,3.5898494e-05
125,1.5364683e-05
126,0.9350932
127,0.99984384
128,0.00024354171
129,3.2869666e-05
130,0.99734575
131,0.9947524
132,0.95650846
133,0.000901102
134,2.1077178e-05
135,2.3599381e-05
136,7.859082e-06
137,0.9999026
138,0.99812704
139,7.9813006e-05
140,6.341736e-05
141,6.6377455e-05
142,0.9996855
143,0.99877244
144,6.815288e-05
145,8.468674e-05
146,0.99938273
147,0.9997129
148,2.64864e-05
149,1.1526025e-05
150,1.1521826e-05
151,0.976295
152,0.0017122558
153,0.0043090666
154,5.7814832e-05
155,0.9946227
156,0.0010339366
157,0.00014318273
158,0.99807763
159,0.9999689
160,0.98214424
161,2.916073e-06
162,0.00083009567
163,0.00025680533
164,0.9922301
165,7.492823e-06
166,0.0011276836
167,0.99957985
168,0.0002275173
169,0.00015353794
170,1.8578163e-05
171,0.00010772601
172,0.999977
173,0.9688959
174,0.00025317015
175,0.99995875
176,0.99909985
177,0.9976125
178,0.99979943
179,0.9085958
180,0.00017337709
181,0.99994147
182,0.9982572
183,1.8445337e-05
184,2.1383653e-06
185,0.00032001684
186,6.239508e-06
187,1.3634796e-06
188,0.0001256738
189,0.00013516897
190,0.9999901
191,1.9563051e-05
192,0.000109260756
193,0.003944449
194,0.00013275593
195,0.9934331
196,0.98885196
197,0.9998388
198,0.00038100794
199,0.99986553
200,0.9024488
201,0.99734807
202,0.00014659572
203,0.9992048
204,0.9999659
205,4.2865893e-05
206,2.3297305e-05
207,0.9999074
208,1.7886525e-05
209,0.0033929728
210,0.00018675013
211,0.9979347
212,0.99958867
213,0.0004130471
214,0.9996747
215,0.9999856
216,0.99367297
217,0.9997793
218,8.311869e-05
219,0.99998987
220,0.99909973
221,2.733494e-05
222,0.99982834
223,0.9999944
224,0.00017831515
225,0.9996007
226,0.9987362
227,0.9997297
228,0.00095586665
229,0.9992163
230,2.9001876e-05
231,0.99989533
232,0.21581127
233,8.369134e-05
234,9.991105e-06
235,0.9996277
236,0.9993057
237,7.965455e-05
238,0.9911635
239,0.00012344871
240,0.9972264
241,0.99935716
242,0.99944824
243,0.066155724
244,0.9941399
